Date,Open,High,Low,Close,Adj Close,Volume,,,,
26/09/2011,103373,108787,103373,108449,108449,1376,,,,
27/09/2011,109500,111555,107750,108020,108020,1827,,,,
28/09/2011,108750,108900,106405,106500,106500,724,,,,
29/09/2011,108010,109400,106800,109200,109200,676,,,,
30/09/2011,107400,108800,106800,106800,106800,855,,,,
03/10/2011,107600,108600,105800,105800,105800,1046,,,,
04/10/2011,104701,110300,104701,110300,110300,1187,,,,
05/10/2011,109785,110230,107695,110100,110100,857,,,,
06/10/2011,109266,110800,108265,110800,110800,489,,,,
07/10/2011,110600,110646,107995,108100,108100,600,,,,
10/10/2011,110000,111553,109356,111520,111520,585,,,,
11/10/2011,110800,111399,109350,110200,110200,596,,,,
12/10/2011,110925,112975,110110,111930,111930,592,,,,
13/10/2011,111225,111900,110215,111550,111550,487,,,,
14/10/2011,111953,112345,110800,112200,112200,425,,,,
17/10/2011,111495,111569,109304,109690,109690,513,,,,
18/10/2011,109361,113250,109361,112600,112600,677,,,,
19/10/2011,112363,113755,111307,111440,111440,533,,,,
20/10/2011,112300,114010,111638,113650,113650,762,,,,
21/10/2011,114945,116329,114077,116329,116329,741,,,,
24/10/2011,115806,116531,114875,116150,116150,461,,,,
25/10/2011,114708,115217,113381,113630,113630,505,,,,
26/10/2011,115103,117600,114000,117100,117100,927,,,,
27/10/2011,118400,120755,118400,120380,120380,1248,,,,
28/10/2011,119006,120000,118660,120000,120000,408,,,,
31/10/2011,118325,119508,116883,116950,116950,461,,,,
01/11/2011,114330,115100,113255,113649,113649,896,,,,
02/11/2011,114905,116738,114420,116479,116479,423,,,,
03/11/2011,116889,118500,115394,118300,118300,568,,,,
04/11/2011,116750,116891,115400,115806,115806,591,,,,
07/11/2011,115373,115691,114200,115600,115600,505,,,,
08/11/2011,116725,117527,115100,117200,117200,369,,,,
09/11/2011,115295,115623,113174,113325,113325,940,,,,
10/11/2011,114900,114900,113230,114102,114102,431,,,,
11/11/2011,115099,115706,114594,115461,115461,379,,,,
14/11/2011,115100,115203,113407,113921,113921,379,,,,
15/11/2011,113210,114944,113010,114001,114001,428,,,,
16/11/2011,113055,114094,112095,112212,112212,672,,,,
17/11/2011,112450,113580,111118,111700,111700,565,,,,
18/11/2011,112280,113600,112125,112890,112890,605,,,,
21/11/2011,111225,112670,111225,112200,112200,800,,,,
22/11/2011,111725,113145,111601,112200,112200,724,,,,
23/11/2011,111690,111745,110092,110525,110525,1076,,,,
25/11/2011,110525,111800,110200,111300,111300,450,,,,
28/11/2011,112784,114065,112632,113805,113805,501,,,,
29/11/2011,113530,114034,113000,113000,113000,307,,,,
30/11/2011,115145,118500,114690,118500,118500,901,,,,
01/12/2011,116900,117169,116183,116925,116925,509,,,,
02/12/2011,117716,118373,116075,116475,116475,620,,,,
05/12/2011,117600,118259,116000,117500,117500,440,,,,
06/12/2011,116700,118200,116007,117425,117425,308,,,,
07/12/2011,116512,118350,115568,118240,118240,414,,,,
08/12/2011,116700,116801,115170,115750,115750,416,,,,
09/12/2011,116321,117025,115914,116235,116235,534,,,,
12/12/2011,115200,115500,113692,114625,114625,341,,,,
13/12/2011,114899,116685,112746,113700,113700,673,,,,
14/12/2011,113111,114138,112359,113200,113200,505,,,,
15/12/2011,114450,114600,112400,112400,112400,379,,,,
16/12/2011,112800,113240,112010,112325,112325,552,,,,
19/12/2011,113000,113206,110741,111316,111316,727,,,,
20/12/2011,112326,114605,112035,114069,114069,990,,,,
21/12/2011,114000,114425,113348,114425,114425,448,,,,
22/12/2011,114463,115290,113775,115250,115250,512,,,,
23/12/2011,115250,116689,115116,116530,116530,342,,,,
27/12/2011,115550,117026,115500,115962,115962,327,,,,
28/12/2011,116250,116250,114598,114800,114800,327,,,,
29/12/2011,115337,115365,114446,115325,115325,382,,,,
30/12/2011,115000,115000,114469,114755,114755,391,,,,
03/01/2012,115850,117390,115850,116320,116320,698,,,,
04/01/2012,116315,116315,114948,115210,115210,393,,,,
05/01/2012,114722,115678,113855,115650,115650,442,,,,
06/01/2012,115500,115719,114299,114500,114500,424,,,,
09/01/2012,115088,115088,113953,114500,114500,330,,,,
10/01/2012,115135,116240,115135,115900,115900,563,,,,
11/01/2012,115563,117065,115415,116914,116914,512,,,,
12/01/2012,116700,117850,116632,117850,117850,376,,,,
13/01/2012,116550,116910,115540,116520,116520,436,,,,
17/01/2012,117485,117875,116450,116950,116950,631,,,,
18/01/2012,116750,118260,116750,118215,118215,633,,,,
19/01/2012,118125,119360,117959,119360,119360,668,,,,
20/01/2012,119500,119800,119014,119775,119775,455,,,,
23/01/2012,119360,119472,118260,118830,118830,292,,,,
24/01/2012,117620,118085,117486,117574,117574,407,,,,
25/01/2012,117250,119950,116954,119950,119950,496,,,,
26/01/2012,119840,120000,118433,119450,119450,527,,,,
27/01/2012,119200,119550,118300,119211,119211,339,,,,
30/01/2012,118100,118285,117200,117925,117925,383,,,,
31/01/2012,118650,118783,117350,117925,117925,503,,,,
01/02/2012,118251,119461,117800,117800,117800,816,,,,
02/02/2012,118490,118500,117740,118120,118120,396,,,,
03/02/2012,119202,120000,118908,119800,119800,761,,,,
06/02/2012,119400,119850,119259,119840,119840,376,,,,
07/02/2012,119450,119982,118890,119875,119875,272,,,,
08/02/2012,119590,119807,119200,119475,119475,499,,,,
09/02/2012,119280,119569,118530,118855,118855,414,,,,
10/02/2012,118600,118600,117728,117980,117980,756,,,,
13/02/2012,119000,119388,118569,119230,119230,344,,,,
14/02/2012,119100,119100,117425,118475,118475,417,,,,
15/02/2012,118565,118935,116850,116910,116910,683,,,,
16/02/2012,117120,118347,117000,118340,118340,473,,,,
17/02/2012,118745,119425,118412,119190,119190,404,,,,
21/02/2012,119190,119800,118937,119375,119375,445,,,,
22/02/2012,119300,119305,118170,118170,118170,323,,,,
23/02/2012,118300,119080,118210,119000,119000,388,,,,
24/02/2012,119251,120125,119251,120000,120000,1340,,,,
27/02/2012,119275,120627,118102,120350,120350,955,,,,
28/02/2012,120500,120500,118822,119265,119265,735,,,,
29/02/2012,119500,119520,117725,117934,117934,918,,,,
01/03/2012,118400,118450,117780,118360,118360,512,,,,
02/03/2012,118017,118160,117301,117434,117434,476,,,,
05/03/2012,117950,118920,117422,118895,118895,1123,,,,
06/03/2012,118000,118500,117517,117855,117855,772,,,,
07/03/2012,117943,118262,117476,118005,118005,600,,,,
08/03/2012,118600,118764,117755,118430,118430,455,,,,
09/03/2012,118440,119292,118400,119065,119065,451,,,,
12/03/2012,119076,119481,119064,119235,119235,511,,,,
13/03/2012,119520,121250,119492,121250,121250,1174,,,,
14/03/2012,121000,121324,120700,121074,121074,580,,,,
15/03/2012,120600,122000,120550,122000,122000,712,,,,
16/03/2012,121850,122238,121471,122190,122190,641,,,,
19/03/2012,121725,122400,121550,122115,122115,558,,,,
20/03/2012,121622,122365,121622,122189,122189,412,,,,
21/03/2012,122095,122130,121104,121740,121740,376,,,,
22/03/2012,121139,121618,120836,121479,121479,310,,,,
23/03/2012,121425,122420,121180,122170,122170,323,,,,
26/03/2012,122500,123555,122500,123555,123555,583,,,,
27/03/2012,123480,123578,122625,122659,122659,720,,,,
28/03/2012,122685,122898,121403,122775,122775,402,,,,
29/03/2012,122179,122495,121210,122490,122490,599,,,,
30/03/2012,122711,122755,121474,121900,121900,573,,,,
02/04/2012,121950,123000,121600,122693,122693,568,,,,
03/04/2012,122400,122500,121353,122357,122357,693,,,,
04/04/2012,121350,122120,121237,121750,121750,392,,,,
05/04/2012,121455,121945,121019,121295,121295,532,,,,
09/04/2012,120328,120500,119460,119700,119700,419,,,,
10/04/2012,119375,119723,118129,118195,118195,575,,,,
11/04/2012,119490,119490,118365,118725,118725,355,,,,
12/04/2012,118880,120274,118235,120173,120173,359,,,,
13/04/2012,119800,120000,118383,118385,118385,632,,,,
16/04/2012,118968,119904,118794,119525,119525,377,,,,
17/04/2012,120005,121480,119863,121310,121310,730,,,,
18/04/2012,119900,120346,119569,119750,119750,661,,,,
19/04/2012,119525,120003,118205,119050,119050,601,,,,
20/04/2012,119306,119400,118515,118580,118580,425,,,,
23/04/2012,118000,118830,117551,118294,118294,408,,,,
24/04/2012,118500,119700,118358,119700,119700,514,,,,
25/04/2012,119900,120035,119549,119756,119756,459,,,,
26/04/2012,119995,120700,119633,120700,120700,549,,,,
27/04/2012,120975,120990,120300,120925,120925,542,,,,
30/04/2012,120790,121044,120333,120800,120800,360,,,,
01/05/2012,120800,122221,120625,122185,122185,643,,,,
02/05/2012,121411,121868,121100,121775,121775,461,,,,
03/05/2012,122000,122275,121606,121800,121800,644,,,,
04/05/2012,121100,121950,120850,121950,121950,556,,,,
07/05/2012,122000,123868,121606,123676,123676,1336,,,,
08/05/2012,123650,123787,122573,123744,123744,1240,,,,
09/05/2012,122201,123225,122201,122560,122560,729,,,,
10/05/2012,123345,123750,122719,122950,122950,579,,,,
11/05/2012,122500,123470,122254,122795,122795,605,,,,
14/05/2012,121525,122230,121410,121675,121675,788,,,,
15/05/2012,121230,121919,121100,121425,121425,577,,,,
16/05/2012,121550,122150,121372,121800,121800,499,,,,
17/05/2012,121550,122134,120625,120850,120850,674,,,,
18/05/2012,120850,120850,119155,119850,119850,486,,,,
21/05/2012,119755,120275,119122,120220,120220,285,,,,
22/05/2012,120090,121562,119750,120550,120550,302,,,,
23/05/2012,119600,120461,119180,120455,120455,540,,,,
24/05/2012,120298,120540,119697,120217,120217,241,,,,
25/05/2012,120000,120480,119064,119500,119500,311,,,,
29/05/2012,119800,120400,119575,120133,120133,344,,,,
30/05/2012,119575,119899,118844,119250,119250,513,,,,
31/05/2012,118875,120019,118252,118850,118850,726,,,,
01/06/2012,118000,119845,118000,119845,119845,1034,,,,
04/06/2012,118995,119303,118241,119183,119183,469,,,,
05/06/2012,118847,119394,118626,118905,118905,534,,,,
06/06/2012,118825,120929,118500,120741,120741,983,,,,
07/06/2012,121541,121900,120664,121175,121175,605,,,,
08/06/2012,121000,122005,120600,122000,122000,292,,,,
11/06/2012,122000,122299,120385,120715,120715,393,,,,
12/06/2012,120500,121934,120203,121740,121740,390,,,,
13/06/2012,121400,121686,120426,120855,120855,464,,,,
14/06/2012,121000,122950,121000,122600,122600,614,,,,
15/06/2012,123166,123734,123000,123375,123375,1032,,,,
18/06/2012,122855,123720,122855,123276,123276,389,,,,
19/06/2012,123435,124564,123435,124440,124440,667,,,,
20/06/2012,124435,124441,122800,123750,123750,441,,,,
21/06/2012,123605,124126,121594,121744,121744,344,,,,
22/06/2012,122055,123079,121491,122670,122670,265,,,,
